DS1921:  C634C00004870521
Download at: 7/29/2005 12:37:22 PM

Mission State
-------------
Mission is in progress
Sample rate: 60 minute(s)
Roll-Over Enabled: no
Roll-Over Occured: n/a
Mission Start time:  06/20/2005  17:31 
Mission Start delay: 0 minute(s)
Mission Samples: 932
Device total samples: 3487
Temperatures displayed in: (Celsius)
High Threshold: 30.0°C
Low Threshold: 0.0°C
Temperature threshold alarm state: Conditional(none)  Alarm(none)
Current Real-Time Clock from DS1921: Friday  07/29/2005  12:39:47 
Current PC Time: Friday  07/29/2005  12:38:22 
Time Alarm mode: Alarm weekly
Alarm Time: Sunday 00:00:00
Alarm Time state: Conditional(yes)  Alarm(yes)

Temperature Alarms
------------------
Format: [(HIGH/LOW), Time/Date range]
 07/16/2005  22:31 , 18.5°C
 07/16/2005  23:31 , 18.5°C
 07/17/2005  00:31 , 18.0°C
 07/17/2005  01:31 , 18.0°C
 07/17/2005  02:31 , 18.0°C
 07/17/2005  03:31 , 18.0°C
 07/17/2005  04:31 , 18.0°C
 07/17/2005  05:31 , 18.0°C
 07/17/2005  06:31 , 18.0°C
 07/17/2005  07:31 , 18.0°C
 07/17/2005  08:31 , 18.0°C
 07/17/2005  09:31 , 18.0°C
 07/17/2005  10:31 , 18.0°C
 07/17/2005  11:31 , 18.0°C
 07/17/2005  12:31 , 18.0°C
 07/17/2005  13:31 , 18.5°C
 07/17/2005  14:31 , 18.5°C
 07/17/2005  15:31 , 18.5°C
 07/17/2005  16:31 , 18.5°C
 07/17/2005  17:31 , 18.5°C
 07/17/2005  18:31 , 18.5°C
 07/17/2005  19:31 , 18.5°C
 07/17/2005  20:31 , 18.5°C
 07/17/2005  21:31 , 18.5°C
 07/17/2005  22:31 , 18.5°C
 07/17/2005  23:31 , 18.5°C
 07/18/2005  00:31 , 18.5°C
 07/18/2005  01:31 , 18.0°C
 07/18/2005  02:31 , 18.0°C
 07/18/2005  03:31 , 18.0°C
 07/18/2005  04:31 , 18.0°C
 07/18/2005  05:31 , 18.0°C
 07/18/2005  06:31 , 18.0°C
 07/18/2005  07:31 , 18.0°C
 07/18/2005  08:31 , 18.0°C
 07/18/2005  09:31 , 18.5°C
 07/18/2005  10:31 , 18.5°C
 07/18/2005  11:31 , 18.5°C
 07/18/2005  12:31 , 18.5°C
 07/18/2005  13:31 , 18.5°C
 07/18/2005  14:31 , 18.5°C
 07/18/2005  15:31 , 18.5°C
 07/18/2005  16:31 , 18.5°C
 07/18/2005  17:31 , 19.0°C
 07/18/2005  18:31 , 18.5°C
 07/18/2005  19:31 , 18.5°C
 07/18/2005  20:31 , 18.5°C
 07/18/2005  21:31 , 18.5°C
 07/18/2005  22:31 , 18.5°C
 07/18/2005  23:31 , 18.5°C
 07/19/2005  00:31 , 18.5°C
 07/19/2005  01:31 , 18.5°C
 07/19/2005  02:31 , 18.5°C
 07/19/2005  03:31 , 18.0°C
 07/19/2005  04:31 , 18.0°C
 07/19/2005  05:31 , 18.0°C
 07/19/2005  06:31 , 18.0°C
 07/19/2005  07:31 , 18.0°C
 07/19/2005  08:31 , 18.0°C
 07/19/2005  09:31 , 18.5°C
 07/19/2005  10:31 , 18.5°C
 07/19/2005  11:31 , 18.5°C
 07/19/2005  12:31 , 18.5°C
 07/19/2005  13:31 , 18.5°C
 07/19/2005  14:31 , 18.5°C
 07/19/2005  15:31 , 19.0°C
 07/19/2005  16:31 , 18.5°C
 07/19/2005  17:31 , 18.5°C
 07/19/2005  18:31 , 18.5°C
 07/19/2005  19:31 , 12.5°C
 07/19/2005  20:31 , 14.0°C
 07/19/2005  21:31 , 15.0°C
 07/19/2005  22:31 , 15.5°C
 07/19/2005  23:31 , 16.0°C
 07/20/2005  00:31 , 16.5°C
 07/20/2005  01:31 , 16.5°C
 07/20/2005  02:31 , 17.0°C
 07/20/2005  03:31 , 17.5°C
 07/20/2005  04:31 , 17.5°C
 07/20/2005  05:31 , 17.5°C
 07/20/2005  06:31 , 17.5°C
 07/20/2005  07:31 , 18.0°C
 07/20/2005  08:31 , 18.0°C
 07/20/2005  09:31 , 18.0°C
 07/20/2005  10:31 , 18.0°C
 07/20/2005  11:31 , 18.5°C
 07/20/2005  12:31 , 18.5°C
 07/20/2005  13:31 , 18.5°C
 07/20/2005  14:31 , 19.0°C
 07/20/2005  15:31 , 19.0°C
 07/20/2005  16:31 , 19.0°C
 07/20/2005  17:31 , 19.0°C
 07/20/2005  18:31 , 19.0°C
 07/20/2005  19:31 , 19.0°C
 07/20/2005  20:31 , 19.0°C
 07/20/2005  21:31 , 19.0°C
 07/20/2005  22:31 , 18.5°C
 07/20/2005  23:31 , 18.5°C
 07/21/2005  00:31 , 18.5°C
 07/21/2005  01:31 , 18.5°C
 07/21/2005  02:31 , 18.5°C
 07/21/2005  03:31 , 18.5°C
 07/21/2005  04:31 , 18.5°C
 07/21/2005  05:31 , 18.5°C
 07/21/2005  06:31 , 18.5°C
 07/21/2005  07:31 , 18.5°C
 07/21/2005  08:31 , 18.5°C
 07/21/2005  09:31 , 18.5°C
 07/21/2005  10:31 , 18.5°C
 07/21/2005  11:31 , 18.5°C
 07/21/2005  12:31 , 19.0°C
 07/21/2005  13:31 , 19.0°C
 07/21/2005  14:31 , 19.0°C
 07/21/2005  15:31 , 19.0°C
 07/21/2005  16:31 , 19.0°C
 07/21/2005  17:31 , 19.0°C
 07/21/2005  18:31 , 19.0°C
 07/21/2005  19:31 , 19.0°C
 07/21/2005  20:31 , 19.0°C
 07/21/2005  21:31 , 19.0°C
 07/21/2005  22:31 , 18.5°C
 07/21/2005  23:31 , 18.5°C
 07/22/2005  00:31 , 18.5°C
 07/22/2005  01:31 , 18.5°C
 07/22/2005  02:31 , 18.5°C
 07/22/2005  03:31 , 18.5°C
 07/22/2005  04:31 , 18.5°C
 07/22/2005  05:31 , 18.5°C
 07/22/2005  06:31 , 18.5°C
 07/22/2005  07:31 , 18.5°C
 07/22/2005  08:31 , 18.5°C
 07/22/2005  09:31 , 18.5°C
 07/22/2005  10:31 , 18.5°C
 07/22/2005  11:31 , 18.5°C
 07/22/2005  12:31 , 19.0°C
 07/22/2005  13:31 , 19.0°C
 07/22/2005  14:31 , 19.0°C
 07/22/2005  15:31 , 19.0°C
 07/22/2005  16:31 , 19.0°C
 07/22/2005  17:31 , 19.0°C
 07/22/2005  18:31 , 19.0°C
 07/22/2005  19:31 , 19.0°C
 07/22/2005  20:31 , 19.0°C
 07/22/2005  21:31 , 19.0°C
 07/22/2005  22:31 , 18.5°C
 07/22/2005  23:31 , 18.5°C
 07/23/2005  00:31 , 18.5°C
 07/23/2005  01:31 , 18.5°C
 07/23/2005  02:31 , 18.5°C
 07/23/2005  03:31 , 18.5°C
 07/23/2005  04:31 , 18.5°C
 07/23/2005  05:31 , 18.5°C
 07/23/2005  06:31 , 18.0°C
 07/23/2005  07:31 , 18.0°C
 07/23/2005  08:31 , 18.5°C
 07/23/2005  09:31 , 18.5°C
 07/23/2005  10:31 , 18.5°C
 07/23/2005  11:31 , 18.5°C
 07/23/2005  12:31 , 19.0°C
 07/23/2005  13:31 , 19.0°C
 07/23/2005  14:31 , 19.0°C
 07/23/2005  15:31 , 19.0°C
 07/23/2005  16:31 , 19.0°C
 07/23/2005  17:31 , 19.0°C
 07/23/2005  18:31 , 19.0°C
 07/23/2005  19:31 , 19.0°C
 07/23/2005  20:31 , 19.0°C
 07/23/2005  21:31 , 19.0°C
 07/23/2005  22:31 , 18.5°C
 07/23/2005  23:31 , 18.5°C
 07/24/2005  00:31 , 18.5°C
 07/24/2005  01:31 , 18.5°C
 07/24/2005  02:31 , 18.5°C
 07/24/2005  03:31 , 18.5°C
 07/24/2005  04:31 , 18.5°C
 07/24/2005  05:31 , 18.5°C
 07/24/2005  06:31 , 18.5°C
 07/24/2005  07:31 , 18.5°C
 07/24/2005  08:31 , 18.5°C
 07/24/2005  09:31 , 18.5°C
 07/24/2005  10:31 , 18.5°C
 07/24/2005  11:31 , 19.0°C
 07/24/2005  12:31 , 19.0°C
 07/24/2005  13:31 , 19.0°C
 07/24/2005  14:31 , 19.0°C
 07/24/2005  15:31 , 19.0°C
 07/24/2005  16:31 , 19.0°C
 07/24/2005  17:31 , 19.0°C
 07/24/2005  18:31 , 19.0°C
 07/24/2005  19:31 , 19.0°C
 07/24/2005  20:31 , 19.0°C
 07/24/2005  21:31 , 19.0°C
 07/24/2005  22:31 , 19.0°C
 07/24/2005  23:31 , 18.5°C
 07/25/2005  00:31 , 18.5°C
 07/25/2005  01:31 , 18.5°C
 07/25/2005  02:31 , 18.5°C
 07/25/2005  03:31 , 18.5°C
 07/25/2005  04:31 , 18.5°C
 07/25/2005  05:31 , 18.5°C
 07/25/2005  06:31 , 18.5°C
 07/25/2005  07:31 , 18.5°C
 07/25/2005  08:31 , 18.5°C
 07/25/2005  09:31 , 18.5°C
 07/25/2005  10:31 , 18.5°C
 07/25/2005  11:31 , 19.0°C
 07/25/2005  12:31 , 19.0°C
 07/25/2005  13:31 , 19.0°C
 07/25/2005  14:31 , 19.0°C
 07/25/2005  15:31 , 19.0°C
 07/25/2005  16:31 , 19.0°C
 07/25/2005  17:31 , 19.0°C
 07/25/2005  18:31 , 19.0°C
 07/25/2005  19:31 , 19.0°C
 07/25/2005  20:31 , 19.0°C
 07/25/2005  21:31 , 19.0°C
 07/25/2005  22:31 , 19.0°C
 07/25/2005  23:31 , 18.5°C
 07/26/2005  00:31 , 18.5°C
 07/26/2005  01:31 , 18.5°C
 07/26/2005  02:31 , 18.5°C
 07/26/2005  03:31 , 18.5°C
 07/26/2005  04:31 , 18.5°C
 07/26/2005  05:31 , 18.5°C
 07/26/2005  06:31 , 18.5°C
 07/26/2005  07:31 , 18.5°C
 07/26/2005  08:31 , 18.5°C
 07/26/2005  09:31 , 18.5°C
 07/26/2005  10:31 , 19.0°C
 07/26/2005  11:31 , 19.0°C
 07/26/2005  12:31 , 19.0°C
 07/26/2005  13:31 , 19.0°C
 07/26/2005  14:31 , 19.0°C
 07/26/2005  15:31 , 19.0°C
 07/26/2005  16:31 , 19.0°C
 07/26/2005  17:31 , 19.0°C
 07/26/2005  18:31 , 19.0°C
 07/26/2005  19:31 , 19.0°C
 07/26/2005  20:31 , 19.0°C
 07/26/2005  21:31 , 19.0°C
 07/26/2005  22:31 , 19.0°C
 07/26/2005  23:31 , 18.5°C
 07/27/2005  00:31 , 18.5°C
 07/27/2005  01:31 , 18.5°C
 07/27/2005  02:31 , 18.5°C
 07/27/2005  03:31 , 18.5°C
 07/27/2005  04:31 , 18.5°C
 07/27/2005  05:31 , 18.5°C
 07/27/2005  06:31 , 18.5°C
 07/27/2005  07:31 , 18.5°C
 07/27/2005  08:31 , 18.5°C
 07/27/2005  09:31 , 18.5°C
 07/27/2005  10:31 , 18.5°C
 07/27/2005  11:31 , 19.0°C
 07/27/2005  12:31 , 19.0°C
 07/27/2005  13:31 , 19.0°C
 07/27/2005  14:31 , 19.0°C
 07/27/2005  15:31 , 19.0°C
 07/27/2005  16:31 , 19.0°C
 07/27/2005  17:31 , 19.0°C
 07/27/2005  18:31 , 19.0°C
 07/27/2005  19:31 , 19.0°C
 07/27/2005  20:31 , 19.0°C
 07/27/2005  21:31 , 19.0°C
 07/27/2005  22:31 , 19.0°C
 07/27/2005  23:31 , 18.5°C
 07/28/2005  00:31 , 18.5°C
 07/28/2005  01:31 , 18.5°C
 07/28/2005  02:31 , 18.5°C
 07/28/2005  03:31 , 18.5°C
 07/28/2005  04:31 , 18.5°C
 07/28/2005  05:31 , 18.5°C
 07/28/2005  06:31 , 18.5°C
 07/28/2005  07:31 , 18.5°C
 07/28/2005  08:31 , 18.5°C
 07/28/2005  09:31 , 18.5°C
 07/28/2005  10:31 , 19.0°C
 07/28/2005  11:31 , 19.0°C
 07/28/2005  12:31 , 17.5°C
 07/28/2005  13:31 , 11.5°C
 07/28/2005  14:31 , 13.0°C
 07/28/2005  15:31 , 14.5°C
 07/28/2005  16:31 , 15.5°C
 07/28/2005  17:31 , 16.0°C
 07/28/2005  18:31 , 16.5°C
 07/28/2005  19:31 , 17.0°C
 07/28/2005  20:31 , 17.5°C
 07/28/2005  21:31 , 17.5°C
 07/28/2005  22:31 , 17.5°C
 07/28/2005  23:31 , 17.5°C
 07/29/2005  00:31 , 17.5°C
 07/29/2005  01:31 , 17.5°C
 07/29/2005  02:31 , 18.0°C
 07/29/2005  03:31 , 18.0°C
 07/29/2005  04:31 , 18.0°C
 07/29/2005  05:31 , 18.0°C
 07/29/2005  06:31 , 18.0°C
 07/29/2005  07:31 , 18.0°C
 07/29/2005  08:31 , 18.0°C
 07/29/2005  09:31 , 18.0°C
 07/29/2005  10:31 , 18.0°C
 07/29/2005  11:31 , 18.5°C
 07/29/2005  12:31 , 17.5°C

Debug Dump (optional)
---------------------
Register Page:
47 39 12 06 29 87 05 00 00 00 01 50 8C 3C 01 00 
00 73 00 00 A1 31 17 20 06 05 A4 03 00 9F 0D 00 
Alarms:
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Histogram:
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 03 00 0A 00 12 00 3D 00 B4 02 94 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Log:
75 75 68 69 6C 6E 70 71 72 73 74 75 75 76 76 77 
77 77 77 78 78 78 79 78 79 79 79 79 79 79 79 79 
79 79 79 79 79 79 79 79 79 79 79 79 78 79 78 78 
78 78 79 78 78 78 78 79 79 79 79 79 79 79 79 79 
79 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 
78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 
78 78 78 78 78 78 78 78 78 78 78 78 78 77 77 77 
77 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 
78 77 77 77 77 77 77 77 77 78 78 78 78 78 78 78 
78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 
78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 
78 78 78 77 77 77 77 77 77 77 72 66 69 6C 6E 6F 
71 72 73 73 73 73 74 74 75 75 75 76 76 76 76 76 
76 76 76 76 76 76 76 76 76 76 77 76 76 76 76 75 
75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 
75 75 75 75 75 75 75 74 74 74 74 74 74 74 74 74 
74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 
75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 
75 68 6B 6E 6F 70 71 72 72 73 73 73 73 73 73 74 
74 74 74 75 75 75 75 75 75 75 75 75 75 75 75 75 
75 75 75 74 74 74 74 74 75 75 75 75 75 75 75 76 
76 76 76 76 75 75 75 75 75 75 74 74 74 74 74 75 
75 75 75 75 75 75 75 76 76 76 76 75 75 75 75 75 
75 74 74 74 74 74 74 74 75 75 75 75 75 75 76 76 
76 76 76 76 76 75 75 74 74 74 74 74 74 74 74 74 
74 75 75 75 75 75 68 6C 6E 70 72 73 73 73 73 73 
73 73 74 73 74 74 74 74 74 75 75 75 75 75 75 75 
69 6C 6F 70 71 72 73 73 73 74 74 74 74 74 74 74 
74 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 
74 74 74 74 74 74 74 74 74 75 75 75 75 75 75 75 
75 75 75 75 75 74 74 74 74 74 74 74 74 74 74 74 
74 74 74 74 75 75 75 75 75 75 75 75 75 75 75 74 
74 74 74 74 74 74 74 74 74 74 74 75 75 75 75 75 
75 75 75 75 75 75 74 74 74 74 74 74 74 74 74 74 
74 74 75 75 75 75 75 75 75 75 75 74 74 74 74 74 
74 74 74 74 74 74 74 74 75 67 69 6C 6E 70 71 72 
73 73 74 74 74 74 74 74 74 74 74 74 74 74 74 74 
74 74 74 74 74 75 75 75 75 75 75 75 75 75 75 74 
74 74 74 74 74 74 74 74 74 74 75 75 75 75 75 75 
75 75 75 75 75 75 75 74 74 74 74 74 74 74 74 74 
74 74 74 74 75 75 75 75 75 75 75 75 75 75 75 75 
74 74 74 74 74 74 74 74 75 75 75 75 75 75 75 75 
76 75 75 75 75 75 75 75 75 75 74 74 74 74 74 74 
75 75 75 75 75 75 76 75 75 75 69 6C 6E 6F 70 71 
71 72 73 73 73 73 74 74 74 74 75 75 75 76 76 76 
76 76 76 76 76 75 75 75 75 75 75 75 75 75 75 75 
75 75 75 76 76 76 76 76 76 76 76 76 76 75 75 75 
75 75 75 75 75 75 75 75 75 75 75 76 76 76 76 76 
76 76 76 76 76 75 75 75 75 75 75 75 75 74 74 75 
75 75 75 76 76 76 76 76 76 76 76 76 76 75 75 75 
75 75 75 75 75 75 75 75 75 75 76 76 76 76 76 76 
76 76 76 76 76 76 75 75 75 75 75 75 75 75 75 75 
75 75 76 76 76 76 76 76 76 76 76 76 76 76 75 75 
75 75 75 75 75 75 75 75 75 76 76 76 76 76 76 76 
76 76 76 76 76 76 75 75 75 75 75 75 75 75 75 75 
75 75 76 76 76 76 76 76 76 76 76 76 76 76 75 75 
75 75 75 75 75 75 75 75 75 76 76 73 67 6A 6D 6F 
70 71 72 73 73 73 73 73 73 74 74 74 74 74 74 74 
74 74 75 73 
