DS1921:  A334C00001896221
Download at: 8/18/2005 5:23:41 PM

Mission State
-------------
Mission is in progress
Sample rate: 60 minute(s)
Roll-Over Enabled: no
Roll-Over Occured: n/a
Mission Start time:  06/20/2005  17:31 
Mission Start delay: 0 minute(s)
Mission Samples: 1416
Device total samples: 50482
Temperatures displayed in: (Celsius)
High Threshold: 30.0°C
Low Threshold: 0.0°C
Temperature threshold alarm state: Conditional(none)  Alarm(none)
Current Real-Time Clock from DS1921: Thursday  08/18/2005  17:25:00 
Current PC Time: Thursday  08/18/2005  17:24:01 
Time Alarm mode: Alarm weekly
Alarm Time: Sunday 00:00:00
Alarm Time state: Conditional(yes)  Alarm(yes)

Temperature Alarms
------------------
Format: [(HIGH/LOW), Time/Date range]
 08/14/2005  06:31 , 13.5°C
 08/14/2005  07:31 , 13.5°C
 08/14/2005  08:31 , 13.5°C
 08/14/2005  09:31 , 14.0°C
 08/14/2005  10:31 , 14.0°C
 08/14/2005  11:31 , 14.0°C
 08/14/2005  12:31 , 14.5°C
 08/14/2005  13:31 , 14.5°C
 08/14/2005  14:31 , 14.5°C
 08/14/2005  15:31 , 14.5°C
 08/14/2005  16:31 , 14.5°C
 08/14/2005  17:31 , 14.5°C
 08/14/2005  18:31 , 14.5°C
 08/14/2005  19:31 , 14.5°C
 08/14/2005  20:31 , 14.0°C
 08/14/2005  21:31 , 14.0°C
 08/14/2005  22:31 , 14.0°C
 08/14/2005  23:31 , 13.5°C
 08/15/2005  00:31 , 13.5°C
 08/15/2005  01:31 , 13.5°C
 08/15/2005  02:31 , 13.0°C
 08/15/2005  03:31 , 13.0°C
 08/15/2005  04:31 , 13.0°C
 08/15/2005  05:31 , 13.0°C
 08/15/2005  06:31 , 13.0°C
 08/15/2005  07:31 , 13.0°C
 08/15/2005  08:31 , 13.5°C
 08/15/2005  09:31 , 13.5°C
 08/15/2005  10:31 , 14.0°C
 08/15/2005  11:31 , 14.0°C
 08/15/2005  12:31 , 14.0°C
 08/15/2005  13:31 , 14.0°C
 08/15/2005  14:31 , 14.5°C
 08/15/2005  15:31 , 14.5°C
 08/15/2005  16:31 , 14.5°C
 08/15/2005  17:31 , 14.5°C
 08/15/2005  18:31 , 14.5°C
 08/15/2005  19:31 , 14.5°C
 08/15/2005  20:31 , 14.5°C
 08/15/2005  21:31 , 14.0°C
 08/15/2005  22:31 , 14.0°C
 08/15/2005  23:31 , 13.5°C
 08/16/2005  00:31 , 13.5°C
 08/16/2005  01:31 , 13.5°C
 08/16/2005  02:31 , 13.0°C
 08/16/2005  03:31 , 13.0°C
 08/16/2005  04:31 , 13.0°C
 08/16/2005  05:31 , 13.0°C
 08/16/2005  06:31 , 13.0°C
 08/16/2005  07:31 , 13.0°C
 08/16/2005  08:31 , 13.5°C
 08/16/2005  09:31 , 13.5°C
 08/16/2005  10:31 , 13.5°C
 08/16/2005  11:31 , 14.0°C
 08/16/2005  12:31 , 14.0°C
 08/16/2005  13:31 , 14.0°C
 08/16/2005  14:31 , 14.0°C
 08/16/2005  15:31 , 14.5°C
 08/16/2005  16:31 , 14.5°C
 08/16/2005  17:31 , 14.5°C
 08/16/2005  18:31 , 14.5°C
 08/16/2005  19:31 , 14.5°C
 08/16/2005  20:31 , 14.5°C
 08/16/2005  21:31 , 14.0°C
 08/16/2005  22:31 , 14.0°C
 08/16/2005  23:31 , 14.0°C
 08/17/2005  00:31 , 14.0°C
 08/17/2005  01:31 , 14.0°C
 08/17/2005  02:31 , 14.0°C
 08/17/2005  03:31 , 13.5°C
 08/17/2005  04:31 , 13.5°C
 08/17/2005  05:31 , 13.5°C
 08/17/2005  06:31 , 13.5°C
 08/17/2005  07:31 , 14.0°C
 08/17/2005  08:31 , 14.0°C
 08/17/2005  09:31 , 14.0°C
 08/17/2005  10:31 , 14.0°C
 08/17/2005  11:31 , 14.5°C
 08/17/2005  12:31 , 14.5°C
 08/17/2005  13:31 , 14.5°C
 08/17/2005  14:31 , 14.5°C
 08/17/2005  15:31 , 15.0°C
 08/17/2005  16:31 , 15.0°C
 08/17/2005  17:31 , 15.0°C
 08/17/2005  18:31 , 15.0°C
 08/17/2005  19:31 , 14.5°C
 08/17/2005  20:31 , 14.5°C
 08/17/2005  21:31 , 14.5°C
 08/17/2005  22:31 , 14.0°C
 08/17/2005  23:31 , 14.0°C
 08/18/2005  00:31 , 13.5°C
 08/18/2005  01:31 , 13.5°C
 08/18/2005  02:31 , 13.5°C
 08/18/2005  03:31 , 13.0°C
 08/18/2005  04:31 , 13.0°C
 08/18/2005  05:31 , 13.0°C
 08/18/2005  06:31 , 13.0°C
 08/18/2005  07:31 , 13.5°C
 08/18/2005  08:31 , 13.5°C
 08/18/2005  09:31 , 13.5°C
 08/18/2005  10:31 , 14.0°C
 08/18/2005  11:31 , 14.0°C
 08/18/2005  12:31 , 14.0°C
 08/18/2005  13:31 , 14.0°C
 08/18/2005  14:31 , 14.5°C
 08/18/2005  15:31 , 14.5°C
 08/18/2005  16:31 , 14.5°C

Debug Dump (optional)
---------------------
Register Page:
00 25 17 05 18 88 05 00 00 00 01 50 8C 3C 01 00 
00 6D 00 00 A1 31 17 20 06 05 88 05 00 32 C5 00 
Alarms:
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Histogram:
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
01 00 0D 00 71 01 FE 03 0B 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Log:
70 71 66 67 68 69 69 6A 6A 6B 6B 6B 6C 6C 6C 6C 
6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6D 6D 6C 6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6C 6C 6C 6C 6C 
6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6C 6C 
6C 6C 6C 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6D 6D 
6D 6D 6D 6D 6D 6D 6C 6C 6C 6C 6B 6B 6B 6B 6B 6A 
6B 6B 6B 6B 6C 6C 6C 6C 6C 6D 6D 6D 6D 6C 6C 6C 
6C 6C 6B 6B 6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 
6D 6D 6D 6D 6D 6D 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 
6B 6C 6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6C 6C 
6C 6C 6B 6B 6B 6B 6B 6A 6B 6D 63 65 66 67 68 69 
6A 6A 6B 6B 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 6B 
6B 6C 6C 6D 6D 6D 6D 6E 6E 6E 6E 6E 6E 6E 6E 6E 
6E 6D 6D 6D 6C 6C 6C 6C 6C 6D 6D 6D 6D 6E 6E 6E 
6E 6E 6E 6E 6E 6E 6D 6D 6D 6D 6C 6C 6C 6C 6C 6B 
6C 6D 6D 6E 6F 6F 70 70 71 71 71 71 71 70 70 6F 
6F 6F 6E 6E 6E 6D 6D 6D 6D 6D 6D 6E 6E 6E 6E 6E 
65 67 68 69 6A 6A 6A 6A 6A 6A 6A 6A 6A 6A 6A 6A 
6B 6B 6B 6C 6C 6D 6D 6D 6D 6E 6E 6E 6E 6E 6E 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6E 6E 6E 6E 6E 6F 
6F 6F 6F 6F 6F 6E 6E 6E 6E 6D 6D 6D 6C 6C 6C 6C 
6C 6D 6D 6D 6E 6E 6E 6E 6E 6F 6F 6F 6E 6E 6E 6E 
6D 6D 6D 6D 6D 6D 6C 6C 6D 6D 6D 6E 6E 6E 6E 6E 
6F 6F 6F 6F 6F 6F 6F 6F 6E 6E 6E 6D 6D 6D 6D 6D 
6D 6D 6D 6E 6E 6E 6E 6E 6E 6E 6E 6E 6E 6E 6E 6D 
6D 6D 6D 6C 6C 6C 6C 6C 6C 6D 6D 6D 6E 6E 6E 6E 
67 68 6A 6B 6B 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 
6C 6D 6D 6D 6D 6D 6E 6E 6E 6E 6E 6E 6E 6E 6D 6D 
6C 6C 6C 6B 6B 6B 6B 6A 6B 6B 6C 6C 6C 6D 6D 6D 
6D 6E 6E 6E 6D 6D 6C 6C 6C 6B 6B 6B 6A 6A 6A 6A 
6A 6B 6B 6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6D 6C 
6C 6B 6B 6B 6A 6A 6A 69 6A 6A 6B 6B 6C 6C 6C 6D 
6D 6D 6D 6D 6D 6D 6D 6C 6C 6B 6B 6B 6A 6A 6A 69 
6A 6A 6B 6B 6C 6C 6C 6D 6D 6D 6E 6E 6E 6E 6D 6D 
6D 6D 6D 6D 6C 6C 6C 6C 6D 6D 65 67 68 69 6A 6B 
6B 6C 6C 6D 6D 6C 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 
6C 6C 6C 6D 6D 6D 6D 6D 6D 6E 6E 6E 6E 6D 6D 6D 
6D 6C 6C 6C 6C 6B 6B 6B 6C 6C 6C 6C 6D 6D 6D 6D 
6D 6D 6E 6E 6E 6D 6D 6D 6C 6C 6C 6C 6C 6B 6B 6B 
6C 6C 6C 6D 6D 6D 6D 6D 6D 6E 6E 6E 6D 6D 6D 6D 
6D 6C 6C 6C 6C 6C 6C 6C 6C 6C 6D 6D 6D 6D 6D 6E 
6E 6E 6E 6E 6E 6E 6D 6D 6D 6D 6D 6C 6C 6C 6C 6C 
6C 6D 6D 6D 6D 6E 6E 6E 6E 6E 6E 6E 6D 6D 6D 6D 
6C 6C 6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6D 6D 6D 
6D 6D 6D 6D 6D 6D 6D 6D 6C 6C 6C 6C 6C 6B 6B 6B 
6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 6E 6E 6D 6D 6D 6C 
6C 6C 6C 6C 6C 6B 6B 6B 6C 6C 6C 6C 6D 6D 6D 6D 
6D 6D 6E 6D 6D 6D 6C 6C 6C 6B 6B 6B 6B 6A 6A 6A 
6B 6B 6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6C 6C 
6C 6C 6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6D 6D 6D 
6D 6D 6D 6D 6D 6D 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 
6B 6B 6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 
6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 
6E 6E 6E 6E 6D 6D 6D 6C 6C 6C 6C 6C 6B 6B 6B 6B 
6C 6C 6C 6C 6D 6D 6D 6D 6D 6E 6D 6E 6D 6D 6D 6D 
6D 6D 6D 6D 6C 6C 6C 6C 6D 6D 6D 6E 66 67 68 69 
69 6A 6B 6B 6B 6B 6B 6B 6B 6B 6B 6A 6A 6A 6A 6A 
6B 6B 6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6C 
6C 6C 6B 6B 6B 6A 6A 6A 6B 6B 6B 6C 6C 6C 6C 6D 
6D 6D 6D 6D 6D 6D 6C 6C 6C 6C 6B 6B 6B 6B 6B 6B 
6B 6C 6C 6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6C 6C 
6C 6C 6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6C 6D 6D 
6D 6D 6D 6D 6D 6D 6D 6C 6C 6C 6C 6B 6B 6B 6B 6B 
6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6C 6C 6C 6B 
6B 6B 6B 6A 6A 6A 6A 6B 6B 6B 6C 6C 6C 6C 6D 6D 
6D 6D 6D 6D 6C 6C 6C 6B 6B 6B 6B 6A 6A 6A 6A 6B 
6B 6B 6C 6C 6C 6D 6D 6D 6D 6D 6C 6C 6C 6B 6B 6B 
6B 6A 6A 6A 6A 69 6A 6A 6B 6B 6C 6C 6C 6C 6D 6D 
6D 6D 6D 6C 6C 6C 6B 6B 6B 6A 6A 6A 6A 6A 6A 6A 
6B 6B 6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 6C 6C 6C 6C 
6B 6B 6B 6B 6B 6B 6B 6B 6C 6C 6C 6D 6D 6D 6D 6D 
6D 6D 6D 6D 6D 6D 6C 6C 6C 6C 6C 6C 6C 6C 6C 6C 
6C 6D 6D 6D 6D 6D 6E 6E 6E 6E 6D 6D 6D 6C 6C 6C 
6C 6B 6B 6B 6B 6B 6B 6C 6C 6C 6C 6D 6D 6D 6D 6D 
6D 6D 6D 6D 6D 6C 6C 6C 6C 6C 6B 6B 6B 6B 6B 6C 
6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6C 6C 6B 6B 
6B 6A 6A 6A 6A 6A 6A 6B 6B 6B 6E 66 68 69 69 6A 
6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6C 
6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6D 6C 6C 
6C 6C 6C 6C 6B 6C 6C 6C 6C 6D 6D 6D 6D 6D 6E 6E 
6E 6D 6D 6D 6C 6C 6C 6B 6B 6B 6B 6B 6A 6B 6B 6B 
6C 6C 6C 6D 6D 6D 6D 6D 6D 6D 6D 6C 6C 6C 6B 6B 
6B 6A 6A 6A 6A 6A 6A 6B 6B 6C 6C 6C 6C 6D 6D 6D 
6D 6D 6D 6D 6C 6C 6B 6B 6B 6A 6A 6A 6A 6A 6A 6B 
6B 6B 6C 6C 6C 6C 6D 6D 6D 6D 6D 6D 6C 6C 6C 6C 
6C 6C 6B 6B 6B 6B 6C 6C 6C 6C 6D 6D 6D 6D 6E 6E 
6E 6E 6D 6D 6D 6C 6C 6B 6B 6B 6A 6A 6A 6A 6B 6B 
6B 6C 6C 6C 6C 6D 6D 6D 
