"ObsID","CensusID","PredID","PredSize","EstimatedPredSize","RepeatObsID","PreyID","PreySize","EstimatedPreySize","Drilling","ObsComment","Tag","TidalZone","PossibleChaemoPred"
32623,640,114,28,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32624,640,114,20,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32625,640,114,40,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32626,640,114,25,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32627,640,114,28,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32628,640,114,25,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32629,640,114,20,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32630,640,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32631,640,114,17,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32632,640,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32633,640,114,45,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32634,640,114,33,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32635,640,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32636,640,114,17,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32637,640,114,16,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32638,640,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32639,640,114,35,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32640,640,114,8,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32641,640,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32642,640,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32643,640,114,44,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32644,640,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32645,640,114,12,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32646,640,114,8,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32647,640,114,10,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32648,640,114,40,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32649,640,114,9,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32650,640,114,10,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32651,640,114,32,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32652,640,114,42,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32653,640,114,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32654,640,114,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32655,640,114,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32656,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32657,641,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32658,641,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32659,641,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32660,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32661,641,132,12,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32662,641,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32663,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32664,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32665,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32666,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32667,641,132,18,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32668,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32669,641,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32670,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32671,641,132,17,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32672,641,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32673,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32674,641,132,16,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32675,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32676,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32677,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32678,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32679,641,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32680,641,132,16,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32681,641,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32682,641,132,16,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32683,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32684,641,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32685,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32686,641,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32687,641,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32688,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32689,641,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32690,641,132,10,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32691,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32692,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32693,641,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32694,641,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32695,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32696,641,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32697,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32698,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32699,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32700,641,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32701,641,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32702,641,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32703,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32704,641,132,16,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32705,641,132,15,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32706,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32707,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32708,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32709,641,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32710,641,132,15,FALSE,1,137,2,FALSE,FALSE,,"None",4,FALSE
32711,641,132,13,FALSE,1,328,2,FALSE,FALSE,,"None",4,FALSE
32712,641,132,15,FALSE,1,328,3,FALSE,FALSE,,"None",4,FALSE
32713,641,132,15,FALSE,1,328,1,FALSE,FALSE,,"None",4,FALSE
32714,641,132,14,FALSE,1,49,3,FALSE,FALSE,,"None",4,FALSE
32715,641,132,13,FALSE,1,135,5,FALSE,FALSE,,"None",4,FALSE
32716,641,132,17,FALSE,1,328,4,FALSE,FALSE,,"None",4,FALSE
32717,641,132,13,FALSE,1,328,4,FALSE,FALSE,,"None",4,FALSE
32718,641,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32719,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32720,641,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32721,641,132,17,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32722,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32723,641,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32724,641,132,16,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32725,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32726,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32727,641,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32728,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32729,641,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32730,641,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32731,641,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32732,641,132,16,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32733,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32734,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32735,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32736,641,132,12,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32737,641,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32738,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32739,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32740,641,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32741,641,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32742,642,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32743,642,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32744,642,132,10,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32745,642,132,9,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32746,642,132,9,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32747,642,132,9,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32748,642,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32749,642,132,12,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32750,642,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32751,642,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32752,642,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32753,642,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32754,642,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32755,642,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32756,642,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32757,642,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32758,642,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32759,642,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32760,642,132,10,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32761,642,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32762,642,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32763,642,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32764,642,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32765,642,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32766,642,132,10,FALSE,1,135,5,FALSE,FALSE,,"None",4,FALSE
32767,642,132,12,FALSE,1,137,2,FALSE,FALSE,,"None",4,FALSE
32768,643,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32769,643,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32770,643,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32771,643,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32772,643,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32773,643,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32774,643,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32775,643,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32776,643,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32777,643,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32778,643,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32779,643,132,9,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32780,643,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32781,643,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32782,643,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32783,643,132,9,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32784,643,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32785,643,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32786,643,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32787,643,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32788,643,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32789,643,132,12,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32790,643,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32791,643,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32792,643,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32793,643,132,12,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32794,643,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32795,643,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32796,643,132,7,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32797,643,132,8,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32798,643,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32799,643,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32800,643,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32801,643,132,9,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32802,643,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32803,643,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32804,643,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32805,643,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32806,643,132,11,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32807,643,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32808,643,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32809,643,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32810,643,132,10,FALSE,1,135,3,FALSE,FALSE,,"None",4,FALSE
32811,643,132,13,FALSE,1,137,2,FALSE,FALSE,,"None",4,FALSE
32812,643,132,14,FALSE,1,135,3,FALSE,FALSE,,"None",4,FALSE
32813,643,132,12,FALSE,1,137,2,FALSE,FALSE,,"None",4,FALSE
32814,643,132,12,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
32815,643,132,12,FALSE,1,135,1,FALSE,FALSE,,"None",4,FALSE
32816,643,132,10,FALSE,1,328,1,FALSE,FALSE,,"None",4,FALSE
32817,643,132,16,FALSE,1,328,1,FALSE,FALSE,,"None",4,FALSE
32818,643,132,9,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
32819,643,132,12,FALSE,1,328,1,FALSE,FALSE,,"None",4,FALSE
32820,644,114,42,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32821,644,114,45,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32822,644,114,40,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32823,644,114,12,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32824,644,114,28,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32825,644,114,10,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32826,644,114,10,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32827,644,114,6,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32828,644,114,26,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32829,644,114,9,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32830,644,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32831,644,114,14,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32832,644,114,10,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32833,644,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32834,644,114,25,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32835,644,114,16,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32836,644,114,16,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32837,644,114,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32838,644,114,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32839,644,114,39,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32840,644,114,25,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32841,644,114,35,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32842,644,114,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32843,644,114,19,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32844,644,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32845,644,114,21,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32846,644,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32847,644,114,25,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32848,644,114,26,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32849,644,114,14,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32850,644,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32851,644,114,14,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32852,644,114,17,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32853,644,114,14,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32854,644,114,13,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32855,644,114,14,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32856,644,114,11,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32857,644,114,16,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32858,644,114,40,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32859,644,114,10,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32860,644,114,34,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32861,644,114,32,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32862,644,114,20,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32863,644,114,25,FALSE,1,323,6,FALSE,FALSE,,"None",3,FALSE
32864,644,114,13,FALSE,1,163,14,FALSE,TRUE,"with proboscis in drill hole, yes 14mm","None",3,FALSE
32865,644,203,70,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32866,644,114,14,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32867,644,114,13,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32868,644,114,11,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32869,644,114,15,FALSE,1,283,0,FALSE,FALSE,,"None",3,TRUE
32870,644,114,12,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32871,644,114,57,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32872,644,114,32,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32873,644,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32874,644,114,39,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32875,644,114,30,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32876,644,114,10,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32877,644,114,6,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32878,644,114,7,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32879,644,114,37,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32880,644,114,37,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32881,644,114,9,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32882,644,114,9,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32883,644,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32884,644,114,55,TRUE,1,283,0,FALSE,FALSE,"breeding agg?","None",3,FALSE
32885,644,114,50,TRUE,1,283,0,FALSE,FALSE,"breeding agg?","None",3,FALSE
32886,644,114,45,TRUE,1,283,0,FALSE,FALSE,"breeding agg?","None",3,FALSE
32887,644,114,40,TRUE,1,283,0,FALSE,FALSE,"breeding agg?","None",3,FALSE
32888,644,114,40,TRUE,1,283,0,FALSE,FALSE,"breeding agg?","None",3,FALSE
32889,644,114,40,TRUE,1,283,0,FALSE,FALSE,"breeding agg?","None",3,FALSE
32890,644,114,9,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32891,644,114,11,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32892,644,114,12,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32893,644,114,43,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32894,644,353,14,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
32895,645,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32896,645,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32897,645,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32898,645,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32899,645,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32900,645,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32901,645,132,13,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32902,645,132,13,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32903,645,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32904,645,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32905,645,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32906,645,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32907,645,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32908,645,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32909,645,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32910,645,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32911,645,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32912,645,132,7,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32913,645,132,9,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32914,645,132,9,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32915,645,132,8,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32916,645,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32917,645,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32918,645,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32919,645,132,12,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
32920,645,132,11,FALSE,1,135,2,FALSE,FALSE,,"None",4,FALSE
32921,645,132,15,FALSE,1,328,2,FALSE,FALSE,,"None",4,FALSE
32922,646,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32923,646,132,11,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32924,646,132,9,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32925,646,132,10,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32926,646,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32927,646,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32928,646,132,10,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32929,646,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32930,646,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32931,646,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32932,646,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32933,646,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32934,646,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32935,646,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32936,646,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32937,646,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32938,646,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32939,646,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32940,646,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32941,646,132,7,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32942,646,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32943,646,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32944,646,132,13,FALSE,1,328,3,FALSE,FALSE,,"None",4,FALSE
32945,646,132,13,FALSE,1,328,0.5,FALSE,FALSE,,"None",4,FALSE
32946,646,132,12,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32947,646,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32948,646,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32949,646,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32950,646,132,12,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32951,646,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32952,646,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32953,646,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32954,646,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32955,646,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32956,646,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32957,646,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32958,646,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
32959,646,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
