ObsID,Predators.SpeciesName,PredSize,PreySize,IndexSpecies.SpeciesName,Site
1578,Haustrum haustorium,38,19,Cellana radians,LeighShadowRocks
1535,Haustrum haustorium,42,17,Cellana radians,LeighShadowRocks
1577,Haustrum haustorium,34,19,Cellana radians,LeighShadowRocks
3412,Haustrum haustorium,24,14,Cellana radians,LeighWaterfallandPenny'sRocks
3047,Haustrum haustorium,31,16,Cellana radians,LeighWaterfallandPenny'sRocks
3007,Haustrum haustorium,25,12,Cellana radians,LeighWaterfallandPenny'sRocks
2810,Haustrum haustorium,31,14,Cellana radians,LeighWaterfallandPenny'sRocks
3285,Haustrum haustorium,50,15,Cellana radians,LeighWaterfallandPenny'sRocks
2809,Haustrum haustorium,33,15,Cellana radians,LeighWaterfallandPenny'sRocks
2807,Haustrum haustorium,32,12,Cellana radians,LeighWaterfallandPenny'sRocks
2991,Haustrum haustorium,40,18,Cellana radians,LeighWaterfallandPenny'sRocks
3222,Haustrum haustorium,29,16,Cellana radians,LeighWaterfallandPenny'sRocks
2791,Haustrum haustorium,37,15,Cellana radians,LeighWaterfallandPenny'sRocks
3272,Haustrum haustorium,37,16,Cellana radians,LeighWaterfallandPenny'sRocks
3221,Haustrum haustorium,42,28,Cellana radians,LeighWaterfallandPenny'sRocks
3350,Haustrum haustorium,42,15,Cellana radians,LeighWaterfallandPenny'sRocks
3411,Haustrum haustorium,30,13,Cellana radians,LeighWaterfallandPenny'sRocks
3420,Haustrum haustorium,30,12,Cellana radians,LeighWaterfallandPenny'sRocks
3445,Haustrum haustorium,29,13,Cellana radians,LeighWaterfallandPenny'sRocks
3446,Haustrum haustorium,29,14,Cellana radians,LeighWaterfallandPenny'sRocks
3477,Haustrum haustorium,31,14,Cellana radians,LeighWaterfallandPenny'sRocks
3271,Haustrum haustorium,52,23,Cellana radians,LeighWaterfallandPenny'sRocks
1685,Haustrum haustorium,36,16,Cellana radians,LeighWaterfallandPenny'sRocks
2652,Haustrum haustorium,38,16,Cellana radians,LeighWaterfallandPenny'sRocks
2243,Haustrum haustorium,46,16,Cellana radians,LeighWaterfallandPenny'sRocks
2168,Haustrum haustorium,46,12,Cellana radians,LeighWaterfallandPenny'sRocks
2787,Haustrum haustorium,33,15,Cellana radians,LeighWaterfallandPenny'sRocks
1739,Haustrum haustorium,52,20,Cellana radians,LeighWaterfallandPenny'sRocks
1801,Haustrum haustorium,49,19,Cellana radians,LeighWaterfallandPenny'sRocks
1862,Haustrum haustorium,29,12,Cellana radians,LeighWaterfallandPenny'sRocks
1669,Haustrum haustorium,43,17,Cellana radians,LeighWaterfallandPenny'sRocks
2169,Haustrum haustorium,40,13,Cellana radians,LeighWaterfallandPenny'sRocks
3223,Haustrum haustorium,34,12,Cellana radians,LeighWaterfallandPenny'sRocks
4650,Haustrum haustorium,48,24,Cellana radians,MatakitakiakupeCapePalliser
4738,Haustrum haustorium,31,14,Cellana radians,MatakitakiakupeCapePalliser
4737,Haustrum haustorium,32,19,Cellana radians,MatakitakiakupeCapePalliser
4724,Haustrum haustorium,30,11,Cellana radians,MatakitakiakupeCapePalliser
4648,Haustrum haustorium,46,32,Cellana radians,MatakitakiakupeCapePalliser
43729,Haustrum haustorium,29,23,Cellana radians,OkahuPoint
48093,Haustrum haustorium,30,17,Cellana radians,OkahuPoint
34800,Haustrum haustorium,18,8,Cellana radians,OkahuPoint
34729,Haustrum haustorium,38,7,Cellana radians,OkahuPoint
1077,Haustrum haustorium,52,22,Cellana radians,Opunake
1101,Haustrum haustorium,44,22,Cellana radians,Opunake
23565,Haustrum haustorium,30,14,Cellana radians,PaiaPoint
24116,Haustrum haustorium,30,16,Cellana radians,PaiaPoint
21895,Haustrum haustorium,40,14,Cellana radians,PaiaPoint
21601,Haustrum haustorium,35,12,Cellana radians,Rakautara
24618,Haustrum haustorium,37,13,Cellana radians,Rakautara
24492,Haustrum haustorium,40,13,Cellana radians,Rakautara
16023,Haustrum haustorium,30,6,Cellana radians,Rakautara
30568,Haustrum haustorium,33,19,Cellana radians,Rakautara
3960,Haustrum haustorium,50,28,Cellana radians,RangitotoIslandWhiteBeach
5223,Haustrum haustorium,39,27,Cellana radians,TaurangaBayNorth
38820,Haustrum haustorium,43,24,Cellana radians,TaurangaHead
5441,Haustrum haustorium,39,24,Cellana radians,TaurangaHeadSWcorner
10023,Haustrum haustorium,43,28,Cellana radians,TaurangaHeadWest
17852,Haustrum haustorium,13,1,Chamaesipho brunnea,PaiaPoint
21863,Haustrum haustorium,14,2,Chamaesipho brunnea,PaiaPoint
17786,Haustrum haustorium,15,1,Chamaesipho brunnea,PaiaPoint
16812,Haustrum haustorium,14,1,Chamaesipho brunnea,PaiaPoint
48967,Haustrum haustorium,14,1,Chamaesipho brunnea,PaiaPoint
48965,Haustrum haustorium,18,1,Chamaesipho brunnea,PaiaPoint
49062,Haustrum haustorium,11,1,Chamaesipho brunnea,PaiaPoint
48968,Haustrum haustorium,15,1,Chamaesipho brunnea,PaiaPoint
49060,Haustrum haustorium,15,1,Chamaesipho brunnea,PaiaPoint
49059,Haustrum haustorium,12,1,Chamaesipho brunnea,PaiaPoint
17709,Haustrum haustorium,14,2,Chamaesipho brunnea,Rakautara
28704,Haustrum haustorium,16,2,Chamaesipho columna,CapeFoulwind
27852,Haustrum haustorium,17,3,Chamaesipho columna,CapeFoulwind
27851,Haustrum haustorium,19,3,Chamaesipho columna,CapeFoulwind
20742,Haustrum haustorium,23,2,Chamaesipho columna,CapeFoulwind
19328,Haustrum haustorium,19,2,Chamaesipho columna,CapeFoulwind
20766,Haustrum haustorium,15,2,Chamaesipho columna,CapeFoulwind
15173,Haustrum haustorium,13,4,Chamaesipho columna,CapeFoulwind
37821,Haustrum haustorium,17,3,Chamaesipho columna,CapeFoulwind
37825,Haustrum haustorium,17,2,Chamaesipho columna,CapeFoulwind
37826,Haustrum haustorium,18,3,Chamaesipho columna,CapeFoulwind
50135,Haustrum haustorium,23,1,Chamaesipho columna,CapeFoulwind
29673,Haustrum haustorium,20,2,Chamaesipho columna,CapeFoulwind
45850,Haustrum haustorium,21,1,Chamaesipho columna,CapeFoulwind
37985,Haustrum haustorium,23,1,Chamaesipho columna,CapeFoulwind
29672,Haustrum haustorium,24,2,Chamaesipho columna,CapeFoulwind
45810,Haustrum haustorium,20,2,Chamaesipho columna,CapeFoulwind
45698,Haustrum haustorium,22,2,Chamaesipho columna,CapeFoulwind
37828,Haustrum haustorium,22,2,Chamaesipho columna,CapeFoulwind
45890,Haustrum haustorium,24,2,Chamaesipho columna,CapeFoulwind
6486,Haustrum haustorium,8,1,Chamaesipho columna,DuffsKnobSouth(KieKieRecreationReserve)
14045,Haustrum haustorium,18,1,Chamaesipho columna,EPFSLabRocks
34513,Haustrum haustorium,15,1,Chamaesipho columna,JacksonHead
46588,Haustrum haustorium,23,2,Chamaesipho columna,JacksonHead
40256,Haustrum haustorium,29,3,Chamaesipho columna,JacksonHead
18276,Haustrum haustorium,14,2,Chamaesipho columna,MemorialGardenRocks
34798,Haustrum haustorium,15,2,Chamaesipho columna,OkahuPoint
48075,Haustrum haustorium,20,2,Chamaesipho columna,OkahuPoint
47186,Haustrum haustorium,20,2,Chamaesipho columna,OkahuPoint
47187,Haustrum haustorium,19,2,Chamaesipho columna,OkahuPoint
47188,Haustrum haustorium,23,2,Chamaesipho columna,OkahuPoint
17788,Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint
17790,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
16834,Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint
16809,Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint
16811,Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint
16808,Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint
16807,Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint
16792,Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint
16791,Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint
16831,Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint
16868,Haustrum haustorium,16,1,Chamaesipho columna,PaiaPoint
16833,Haustrum haustorium,17,1,Chamaesipho columna,PaiaPoint
17784,Haustrum haustorium,10,0.5,Chamaesipho columna,PaiaPoint
16866,Haustrum haustorium,20,1,Chamaesipho columna,PaiaPoint
16867,Haustrum haustorium,18,3,Chamaesipho columna,PaiaPoint
16869,Haustrum haustorium,17,1,Chamaesipho columna,PaiaPoint
16870,Haustrum haustorium,18,1,Chamaesipho columna,PaiaPoint
16871,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
16935,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
16940,Haustrum haustorium,18,3,Chamaesipho columna,PaiaPoint
16832,Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint
24139,Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint
22362,Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint
22701,Haustrum haustorium,9,2,Chamaesipho columna,PaiaPoint
23965,Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint
23966,Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint
23968,Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint
24118,Haustrum haustorium,13,2,Chamaesipho columna,PaiaPoint
22681,Haustrum haustorium,7,0.5,Chamaesipho columna,PaiaPoint
24138,Haustrum haustorium,8,1,Chamaesipho columna,PaiaPoint
22680,Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint
24140,Haustrum haustorium,8,1,Chamaesipho columna,PaiaPoint
24156,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
24190,Haustrum haustorium,17,1,Chamaesipho columna,PaiaPoint
24192,Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint
24193,Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint
24194,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
24137,Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint
22363,Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint
17851,Haustrum haustorium,18,1,Chamaesipho columna,PaiaPoint
17855,Haustrum haustorium,17,1,Chamaesipho columna,PaiaPoint
21865,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
21868,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
21869,Haustrum haustorium,10,2,Chamaesipho columna,PaiaPoint
22244,Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint
22682,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
22351,Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint
17850,Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint
17854,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
22380,Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint
22381,Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint
22382,Haustrum haustorium,16,1,Chamaesipho columna,PaiaPoint
22385,Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint
22664,Haustrum haustorium,9,0.5,Chamaesipho columna,PaiaPoint
22347,Haustrum haustorium,20,2,Chamaesipho columna,PaiaPoint
15761,Haustrum haustorium,19,1,Chamaesipho columna,PaiaPoint
10915,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
10935,Haustrum haustorium,21,1,Chamaesipho columna,PaiaPoint
10912,Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint
10903,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
10873,Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint
10576,Haustrum haustorium,9,2,Chamaesipho columna,PaiaPoint
15690,Haustrum haustorium,20,2,Chamaesipho columna,PaiaPoint
15691,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
10913,Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint
15711,Haustrum haustorium,12,3,Chamaesipho columna,PaiaPoint
10966,Haustrum haustorium,13,2,Chamaesipho columna,PaiaPoint
15763,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
15762,Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint
15766,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
17858,Haustrum haustorium,20,1,Chamaesipho columna,PaiaPoint
13529,Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint
10536,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
13530,Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint
48526,Haustrum haustorium,19,2,Chamaesipho columna,PaiaPoint
48517,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
48518,Haustrum haustorium,9,0.5,Chamaesipho columna,PaiaPoint
48519,Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint
48520,Haustrum haustorium,14,0.5,Chamaesipho columna,PaiaPoint
48521,Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint
32070,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
48523,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
48524,Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint
31964,Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint
48525,Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint
31962,Haustrum haustorium,10,0.5,Chamaesipho columna,PaiaPoint
48527,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
48528,Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint
48530,Haustrum haustorium,13,2,Chamaesipho columna,PaiaPoint
48533,Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint
48534,Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint
37072,Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint
48536,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
48538,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
48540,Haustrum haustorium,18,3,Chamaesipho columna,PaiaPoint
31988,Haustrum haustorium,20,2,Chamaesipho columna,PaiaPoint
31072,Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint
31987,Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint
48531,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
48542,Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint
32133,Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint
44738,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
31070,Haustrum haustorium,8,1,Chamaesipho columna,PaiaPoint
44600,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
31071,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
44591,Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint
31963,Haustrum haustorium,19,1,Chamaesipho columna,PaiaPoint
44589,Haustrum haustorium,11,2,Chamaesipho columna,PaiaPoint
44744,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
31089,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
32437,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
45352,Haustrum haustorium,16,1,Chamaesipho columna,PaiaPoint
45353,Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint
45354,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
32438,Haustrum haustorium,7,1,Chamaesipho columna,PaiaPoint
31961,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
32439,Haustrum haustorium,16,1,Chamaesipho columna,PaiaPoint
32601,Haustrum haustorium,11,0.5,Chamaesipho columna,PaiaPoint
44590,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
48950,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
48960,Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint
48959,Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint
48958,Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint
48957,Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint
48956,Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint
48955,Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint
48954,Haustrum haustorium,17,3,Chamaesipho columna,PaiaPoint
48953,Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint
37141,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
48951,Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint
48963,Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint
37150,Haustrum haustorium,16,3,Chamaesipho columna,PaiaPoint
37149,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
37148,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
37147,Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint
37146,Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint
37144,Haustrum haustorium,13,2,Chamaesipho columna,PaiaPoint
37143,Haustrum haustorium,16,1,Chamaesipho columna,PaiaPoint
37142,Haustrum haustorium,10,0.5,Chamaesipho columna,PaiaPoint
48952,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
49763,Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint
48529,Haustrum haustorium,11,2,Chamaesipho columna,PaiaPoint
48543,Haustrum haustorium,11,0.5,Chamaesipho columna,PaiaPoint
37358,Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint
37357,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
37355,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
37354,Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint
37305,Haustrum haustorium,8,0.5,Chamaesipho columna,PaiaPoint
37303,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
48961,Haustrum haustorium,11,0.5,Chamaesipho columna,PaiaPoint
30677,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
48962,Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint
49761,Haustrum haustorium,13,2,Chamaesipho columna,PaiaPoint
49759,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
49758,Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint
49065,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
49064,Haustrum haustorium,8,1,Chamaesipho columna,PaiaPoint
49061,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
48966,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
48964,Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint
37304,Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint
37151,Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint
48545,Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint
37137,Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint
48562,Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint
37136,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
37139,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
37134,Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint
37140,Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint
48544,Haustrum haustorium,10,0.5,Chamaesipho columna,PaiaPoint
48551,Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint
48554,Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint
48552,Haustrum haustorium,11,2,Chamaesipho columna,PaiaPoint
37138,Haustrum haustorium,15,3,Chamaesipho columna,PaiaPoint
48547,Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint
48553,Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint
48556,Haustrum haustorium,11,0.5,Chamaesipho columna,PaiaPoint
48560,Haustrum haustorium,9,0.5,Chamaesipho columna,PaiaPoint
48558,Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint
48559,Haustrum haustorium,9,0.5,Chamaesipho columna,PaiaPoint
48548,Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint
4093,Haustrum haustorium,12,1,Chamaesipho columna,PourereTuingaraPoint
4094,Haustrum haustorium,10,1,Chamaesipho columna,PourereTuingaraPoint
4074,Haustrum haustorium,9,2,Chamaesipho columna,PourereTuingaraPoint
4269,Haustrum haustorium,10,2,Chamaesipho columna,PourereTuingaraPoint
4060,Haustrum haustorium,13,0,Chamaesipho columna,PourereTuingaraPoint
4059,Haustrum haustorium,8,1,Chamaesipho columna,PourereTuingaraPoint
4138,Haustrum haustorium,8,1,Chamaesipho columna,PourereTuingaraPoint
4095,Haustrum haustorium,8,2,Chamaesipho columna,PourereTuingaraPoint
4197,Haustrum haustorium,10,2,Chamaesipho columna,PourereTuingaraPoint
4149,Haustrum haustorium,9,2,Chamaesipho columna,PourereTuingaraPoint
15408,Haustrum haustorium,18,3,Chamaesipho columna,Rakautara
16024,Haustrum haustorium,26,2,Chamaesipho columna,Rakautara
17940,Haustrum haustorium,14,0.5,Chamaesipho columna,Rakautara
17918,Haustrum haustorium,14,1,Chamaesipho columna,Rakautara
17916,Haustrum haustorium,10,0.5,Chamaesipho columna,Rakautara
17337,Haustrum haustorium,17,1,Chamaesipho columna,Rakautara
17914,Haustrum haustorium,18,1,Chamaesipho columna,Rakautara
17338,Haustrum haustorium,24,2,Chamaesipho columna,Rakautara
31437,Haustrum haustorium,20,1,Chamaesipho columna,Rakautara
31436,Haustrum haustorium,10,1,Chamaesipho columna,Rakautara
44871,Haustrum haustorium,16,3,Chamaesipho columna,Rakautara
31439,Haustrum haustorium,14,2,Chamaesipho columna,Rakautara
30460,Haustrum haustorium,20,2,Chamaesipho columna,Rakautara
45119,Haustrum haustorium,22,2,Chamaesipho columna,Rakautara
45063,Haustrum haustorium,15,2,Chamaesipho columna,Rakautara
45120,Haustrum haustorium,17,2,Chamaesipho columna,Rakautara
45121,Haustrum haustorium,20,2,Chamaesipho columna,Rakautara
31654,Haustrum haustorium,23,2,Chamaesipho columna,Rakautara
45065,Haustrum haustorium,15,2,Chamaesipho columna,Rakautara
31728,Haustrum haustorium,22,2,Chamaesipho columna,Rakautara
45118,Haustrum haustorium,17,2,Chamaesipho columna,Rakautara
30807,Haustrum haustorium,7,1,Chamaesipho columna,Rakautara
48779,Haustrum haustorium,16,1,Chamaesipho columna,Rakautara
48778,Haustrum haustorium,17,2,Chamaesipho columna,Rakautara
